Kilometres,Zone,Bonus,Make,Insured,Claims,Payment,Claimfreq,km1,km2,km3,km4,z1,z2,z3,z4,z5,z6,m1,m2,m3,m4,m5,m6,m7,m8
2,5,2,7,56.58,2,1758,0.03534818,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,2,8,8.09,1,4834,0.123609394,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,2,9,1976.19,176,1044585,0.089060262,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,5,3,1,231.22,23,64911,0.099472364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,3,2,32.05,1,2536,0.031201248,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,3,3,14.51,2,1453,0.137835975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,3,4,56.66,3,5473,0.052947406,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,3,5,48.09,7,8258,0.145560408,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,3,6,175.31,7,16559,0.039929268,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,5,3,7,46.96,4,7541,0.085178876,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,3,8,12.26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,3,9,1710.73,101,352227,0.059039124,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,5,4,1,229.87,16,70312,0.069604559,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,4,2,30.72,1,963,0.032552083,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,4,3,17.05,1,2320,0.058651026,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,4,4,35.98,1,2762,0.027793218,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,4,5,51.82,4,37247,0.077190274,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,4,6,151.72,7,16448,0.046137622,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,5,4,7,50.32,5,17564,0.09936407,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,4,8,11.86,2,36323,0.168634064,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,4,9,1513.6,94,391430,0.062103594,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,5,5,1,290.33,17,99863,0.058554059,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,5,2,56.82,2,9871,0.035198874,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,5,3,32.05,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,5,4,41.54,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,5,5,77.17,5,49022,0.064792018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,5,6,167.47,7,20196,0.041798531,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,5,5,7,81.9,6,72912,0.073260073,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,5,8,28.4,2,8215,0.070422535,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,5,9,1872.74,116,725258,0.061941327,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,5,6,1,608.43,29,81371,0.047663659,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,6,2,128.85,8,16730,0.062087699,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,6,3,96.56,3,13046,0.031068766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,6,4,43.29,1,390,0.023100023,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,6,5,149.8,7,12686,0.046728972,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,6,6,265.29,11,45599,0.041464058,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,5,6,7,135.47,16,41245,0.11810733,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,6,8,55.22,6,70624,0.108656284,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,6,9,3457.83,162,764745,0.046850192,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,5,7,1,3359.9,122,604369,0.036310604,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,7,2,606.13,27,142803,0.0445449,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,7,3,610.72,16,109950,0.026198585,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,7,4,207.66,6,36294,0.028893383,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,7,5,728.55,34,120719,0.046668039,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,7,6,1353.85,50,293518,0.036931713,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,5,7,7,736.44,18,47691,0.02444191,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,7,8,257.73,7,51190,0.027160206,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,7,9,16948.62,616,3131530,0.036345142,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,6,1,1,572.91,85,404731,0.148365363,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,1,2,44.41,2,2524,0.045034902,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,1,3,23.13,1,5192,0.043233895,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,1,4,197.5,8,46327,0.040506329,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,1,5,138.07,19,118047,0.137611357,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,1,6,444.98,50,355284,0.112364601,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,1,7,84.17,14,66584,0.166330046,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,1,8,30.55,3,5871,0.098199673,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,1,9,4295.2,484,2540690,0.112683926,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,6,2,1,503.2,51,272422,0.101351351,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,2,2,54.76,3,7805,0.054784514,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,2,3,20.94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,2,4,155.64,8,54065,0.051400668,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,2,5,121.24,14,77633,0.115473441,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,2,6,455.65,33,155704,0.07242401,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,2,7,86.44,4,7725,0.046274873,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,2,8,35.3,3,44018,0.084985836,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,2,9,3990.8,284,1423093,0.071163676,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,6,3,1,507.75,35,169303,0.068931561,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,3,2,55.57,1,8610,0.017995321,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,3,3,22.76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,3,4,106.79,3,6486,0.028092518,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,3,5,104.27,7,18043,0.067133404,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,3,6,372.07,10,53188,0.026876663,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,3,7,76.26,3,4736,0.039339103,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,3,8,35.48,2,2289,0.056369786,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,3,9,3470.02,224,1013321,0.064552942,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,6,4,1,455,23,67152,0.050549451,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4,2,70.27,3,6864,0.042692472,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,4,3,28.52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,4,4,92.99,2,32158,0.021507689,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,4,5,89.64,3,4864,0.033467202,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,4,6,285.72,10,49974,0.0349993,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,4,7,90.15,5,54362,0.055463117,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,4,8,42.98,3,6623,0.069799907,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,4,9,2926.5,138,597450,0.047155305,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,6,5,1,518.47,21,118651,0.04050379,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,5,2,96.83,4,9580,0.041309512,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,5,3,58.16,1,3521,0.017193948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,5,4,77.26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,5,5,122.15,12,40820,0.098239869,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,5,6,301.84,9,81184,0.029817122,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,5,7,100.55,5,11208,0.049726504,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,5,8,66.47,4,39787,0.060177524,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,5,9,3279.28,146,756142,0.044521968,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,6,6,1,992.33,44,278171,0.044340088,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,6,2,209.98,6,71372,0.02857415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,6,3,165.79,4,55283,0.024126908,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,6,4,80.16,4,10539,0.0499002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,6,5,247.97,11,86405,0.044360205,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,6,6,546.95,24,80714,0.043879696,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,6,7,199.47,4,9307,0.020053141,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,6,8,137.44,5,40319,0.036379511,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,6,9,5716.97,211,1097124,0.036907663,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,6,7,1,6871.94,219,1148035,0.03186873,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,7,2,1358.02,47,177092,0.03460921,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,7,3,1305.97,25,142010,0.019142859,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,7,4,417.82,9,19434,0.021540376,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,6,7,5,1507.58,51,233769,0.033829051,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,6,7,6,3172.45,55,321914,0.017336759,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,7,7,1369.78,54,391112,0.039422389,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,6,7,8,792.12,24,127778,0.03029844,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,7,9,35319.16,1037,5765190,0.029360834,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,7,1,1,36.94,6,15613,0.162425555,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,1,2,3.06,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,1,3,2.02,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,1,4,28.33,1,3005,0.03529827,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,1,5,9.02,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,1,6,20.84,4,5072,0.19193858,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,1,7,4.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,1,8,1.68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,1,9,342.29,26,157981,0.075958982,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,2,1,33.57,3,6068,0.089365505,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,2,2,9.92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,2,3,1.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,2,4,22.69,1,1410,0.044072279,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,2,5,10.46,2,33342,0.191204589,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,2,6,24.96,1,4059,0.040064103,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,2,7,5.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,2,8,3.26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,2,9,349.42,15,145126,0.042928281,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,3,1,35.15,1,2200,0.028449502,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,3,2,8.06,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,3,3,1.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,3,4,18.8,1,1588,0.053191489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,3,5,5.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,3,6,18.54,1,31442,0.053937433,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,3,7,8.4,1,2800,0.119047619,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,3,8,0.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,3,9,292.05,13,23491,0.044512926,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,4,1,27.49,1,1329,0.036376864,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,4,2,4.95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,4,3,2.11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,4,4,8.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,4,5,6.14,1,1916,0.16286645,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,4,6,17.98,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,4,7,2.68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,4,8,1.64,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,4,9,258.15,5,15880,0.019368584,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,5,1,38.56,3,12590,0.07780083,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,5,2,10.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,5,3,3.11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,5,4,8.92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,5,5,4.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,5,6,17.21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,5,7,6.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,5,8,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,5,9,267.12,8,11642,0.029949087,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,6,1,63.98,2,6574,0.031259769,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,6,2,16.87,4,7333,0.237107291,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,6,3,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,6,4,8.68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,6,5,11.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,6,6,24.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,6,7,13.38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,6,8,6.54,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,6,9,453.04,9,81464,0.019865796,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,7,1,420.95,7,16802,0.016629053,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,7,2,126.12,1,6020,0.007928957,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,7,3,39.14,1,1012,0.02554931,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,7,4,59.08,1,3580,0.016926202,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7,7,5,81.78,3,3065,0.036683786,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,7,6,193.89,3,32827,0.015472691,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,7,7,71.27,1,603,0.014031149,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,7,8,31.36,1,1021,0.031887755,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,7,9,2873.7,69,381570,0.024010857,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,1,1,213.38,53,244561,0.248383166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,2,76.97,26,187544,0.337793946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1,3,60.42,8,18624,0.132406488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,4,60.89,10,81052,0.16423058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,1,5,53.3,10,52745,0.187617261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,1,6,104.58,13,168471,0.124306751,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,1,7,24.92,4,5100,0.160513644,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,1,8,12.91,3,42372,0.232378002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,1,9,2375.34,456,1911772,0.191972518,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,2,1,276.13,28,106668,0.101401514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,73.41,14,30232,0.190709713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,2,3,69.26,14,61941,0.202136876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,2,4,73.29,5,66851,0.068222131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,2,5,52.25,7,57304,0.133971292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2,6,139.64,9,59193,0.064451447,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2,7,42.93,3,5646,0.069881202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,2,8,13.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2,9,2472.22,297,1413344,0.120134939,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,3,1,299.1,36,196119,0.120361083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,2,87.6,11,55966,0.125570776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,3,3,67.91,6,13026,0.088352231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3,4,65.39,2,2186,0.030585716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,3,5,60.44,8,23091,0.132362674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,3,6,135.85,6,74018,0.04416636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,3,7,48.67,2,3044,0.041093076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,3,8,16.35,3,12589,0.183486239,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,9,2411.79,256,1266725,0.106145228,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,4,1,336.16,29,98220,0.086268444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,2,119.03,9,61145,0.07561119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,4,3,75.71,3,16285,0.039624884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,4,44.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,4,5,69.52,11,67180,0.158227848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,4,6,115.91,10,25912,0.086273833,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,4,7,59.11,2,3783,0.033835222,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,4,8,18.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,4,9,2419.59,209,905418,0.086378271,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,5,1,480.43,41,129476,0.085340216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,5,2,164.22,16,133759,0.097430276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,5,3,123.44,7,48811,0.056707712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,5,4,50.82,2,4868,0.039354585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,5,5,102.56,3,13127,0.02925117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,5,6,159.79,15,44864,0.093873209,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,5,7,73.37,9,56128,0.12266594,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,5,8,32.92,2,1512,0.060753341,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,5,9,3214.83,274,1088795,0.085230012,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,6,1,1110.72,84,399470,0.075626621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,2,327.3,32,100742,0.09776963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,6,3,300.23,47,234344,0.156546648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,6,4,52.79,2,6842,0.037885963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,6,5,209.45,23,67428,0.109811411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,6,6,303.79,20,70487,0.065834952,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,6,7,184.93,16,90830,0.086519223,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,6,8,62.38,2,62884,0.032061558,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,6,9,6151.48,625,3050824,0.101601566,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,7,1,4918.02,236,1326307,0.047986791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,7,2,1398.19,72,342421,0.051495147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,7,3,2349.67,45,142660,0.019151626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,7,4,252.36,15,25307,0.059438897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,7,5,881.09,52,195295,0.059017807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,7,6,1520.51,58,307753,0.038145096,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,7,7,867.16,45,110181,0.051893538,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,7,8,306,7,68657,0.022875817,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,7,9,26905.35,1481,6783057,0.055044815,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,1,230.25,30,169977,0.13029316,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
